Sentence #,sylhet_word,bio_tag
Sentence: 2942,আফনারে,O
,কে,O
,পাঠাইছে,O
Sentence: 2943,কে,O
,পাঠাইছে,O
Sentence: 2944,পাঠাইছে,O
Sentence: 2945,আগে,O
,জাউকা,O
Sentence: 2946,আফনারা,O
,জাউকা,O
Sentence: 2947,আমারে,O
,ডাকবা,O
,না,O
Sentence: 2948,ভালা,O
,ফাই,O
Sentence: 2949,ডাক্তার,B-ROLE
,না,O
,হসাই,B-ROLE
Sentence: 2950,তুঁই,O
,হসাই,B-ROLE
Sentence: 2951,দুই,O
,পুয়া,B-REL
,আছিল্,O
Sentence: 2952,কোন,O
,মানুষর,O
,দুই,O
,পুয়া,B-REL
,আছিল্,O
Sentence: 2953,কোন,O
,মানুষ,O
Sentence: 2954,মানুষর,O
,দুই,O
,পুয়া,B-REL
,আছিল্,O
Sentence: 2955,করতাম,O
,কিলাখান,O
Sentence: 2956,আমার,O
,হলুদ,B-COL
,রং,I-COL
,পছন্দ,O
Sentence: 2957,আমার,O
,লাল,B-COL
,রং,I-COL
,পছন্দ,O
Sentence: 2958,আমার,O
,সবুজ,B-COL
,রং,I-COL
,পছন্দ,O
Sentence: 2959,আমার,O
,কালো,B-COL
,রং,I-COL
,পছন্দ,O
Sentence: 2960,আমার,O
,সাদা,B-COL
,রং,I-COL
,পছন্দ,O
Sentence: 2961,আপেল,B-FOOD
,ভালা,O
Sentence: 2962,আমি,O
,আপেল,B-FOOD
,ভালা,O
,ফাই,O
,না,O
Sentence: 2963,আপেল,B-FOOD
,ভালা,O
,ফাই,O
,না,O
Sentence: 2964,ভালা,O
,ফাই,O
,না,O
Sentence: 2965,আমারে,O
,লইগা,O
,যাউকগা,O
Sentence: 2966,তুঁই,O
,ডাক্তার,B-ROLE
,না,O
,হসাই,O
Sentence: 2967,আমার,O
,কমলা,B-COL
,রং,I-COL
,পছন্দ,O
Sentence: 2968,আমার,O
,খয়েরি,B-COL
,রং,I-COL
,পছন্দ,O
Sentence: 2969,আপেল,B-FOOD
,ভালা,O
,না,O
Sentence: 2970,আমার,O
,ঠান্ডা,O
,লাগছে,O
Sentence: 2971,ঠান্ডা,O
,লাগছে,O
Sentence: 2972,আমি,O
,বিদেশ,O
,গেছলাম,O
Sentence: 2973,বিদেশ,O
,গেছলাম,O
Sentence: 2974,আমারে,O
,হন,O
,লইগা,O
,যাউকগা,O
Sentence: 2975,হন,O
,লইগা,O
,যাউকগা,O
Sentence: 2976,লইগা,O
,যাউকগা,O
Sentence: 2977,শিমুর,B-PER
,সাদা,B-COL
,রং,I-COL
,পছন্দ,O
Sentence: 2978,শিমুর,B-PER
,নীল,B-COL
,রং,I-COL
,পছন্দ,O
Sentence: 2979,শিমুর,B-PER
,বেগুনি,B-COL
,রং,I-COL
,পছন্দ,O
Sentence: 2980,ডাকবা,O
,না,O
Sentence: 2981,আমারে,O
,ডাকবা,O
Sentence: 2982,আমি,O
,আপেল,B-FOOD
,ভালা,O
,ফাই,O
Sentence: 2983,আপেল,B-FOOD
,ভালা,O
,ফাই,O
Sentence: 2984,ফুরাই,O
,গেছে,O
Sentence: 2985,গেছে,O
Sentence: 2986,সময়,O
,ফুরাই,O
Sentence: 2987,আমরা,O
,উবাইমু,O
,নে,O
Sentence: 2988,উবাইমু,O
,নে,O
Sentence: 2989,তাইন,O
,উঠিয়া,O
,দাড়াইলা,O
Sentence: 2990,উঠিয়া,O
,দাড়াইলা,O
Sentence: 2991,তাইন,O
,দাড়াইলা,O
Sentence: 2992,আমার,O
,নীল,B-COL
,রং,I-COL
,পছন্দ,O
Sentence: 2993,আমার,O
,বেগুনি,B-COL
,রং,I-COL
,পছন্দ,O
Sentence: 2994,আমার,O
,গোলাপি,B-COL
,রং,I-COL
,পছন্দ,O
Sentence: 2995,আমার,O
,আকাশী,B-COL
,রং,I-COL
,পছন্দ,O
Sentence: 2996,আমার,O
,ধূসর,B-COL
,রং,I-COL
,পছন্দ,O
Sentence: 2997,আমার,O
,মেরুন,B-COL
,রং,I-COL
,পছন্দ,O
Sentence: 2998,আমি,O
,নাস্তা,B-FOOD
,খাইয়া,O
,বাদে,O
,স্কুল,B-ORG
,ও,O
,যাই,O
,না,O
Sentence: 2999,আমি,O
,সোকাইলকু,O
,নাস্তা,B-FOOD
,খাইয়া,O
,বাদে,O
,স্কুল,B-ORG
,ও,O
,যাই,O
,না,O
Sentence: 3000,সোকাইলকু,O
,নাস্তা,B-FOOD
,খাইয়া,O
,বাদে,O
,স্কুল,B-ORG
,ও,O
,যাই,O
,না,O
Sentence: 3001,নাস্তা,B-FOOD
,খাইয়া,O
,বাদে,O
,স্কুল,B-ORG
,ও,O
,যাই,O
,না,O
Sentence: 3002,স্কুল,B-ORG
,ও,O
,যাই,O
,না,O
Sentence: 3003,আমি,O
,নাস্তা,B-FOOD
,খাইয়া,O
,বাদে,O
,স্কুল,B-ORG
,ও,O
,যাই,O
,না,O
Sentence: 3004,তাই,O
,বাদের,O
,মাশও,O
,বিদেশ,B-LOC
,যাইবো,O
,গি,O
Sentence: 3005,বাদের,O
,মাশও,O
,বিদেশ,B-LOC
,যাইবো,O
,গি,O
Sentence: 3006,তাই,O
,বিদেশ,B-LOC
,যাইবো,O
,গি,O
Sentence: 3007,বিদেশ,B-LOC
,যাইবো,O
,গি,O
Sentence: 3008,যাইবো,O
,গি,O
Sentence: 3009,ফুরিতা,O
,যে,O
,বেয়াদপ,O
Sentence: 3010,যে,O
,বেয়াদপ,O
Sentence: 3011,যে,O
,বেয়াদপ,O
Sentence: 3012,তাই,O
,যে,O
,বেয়াদপ,O
Sentence: 3013,তাই,O
,বেয়াদপ,O
Sentence: 3014,ফুয়াগু,O
,রাস্তা,B-LOC
,বায়দি,O
,হাটিয়া,O
,যাইরো,O
Sentence: 3015,রাস্তা,B-LOC
,বায়দি,O
,হাটিয়া,O
,যাইরো,O
Sentence: 3016,হাটিয়া,O
,যাইরো,O
Sentence: 3017,ফুয়াগু,O
,হাটিয়া,O
,যাইরো,O
Sentence: 3018,ফুয়াগু,O
,রাস্তা,B-LOC
,বায়দি,O
,যাইরো,O
Sentence: 3019,ফুরিতায়,O
,লাল,B-COL
,রংগর,I-COL
,শারি,B-OBJ
,পিন্দিয়া,O
,মর,O
,লগে,O
,দেখা,O
,করাত,O
,আইছিল,O
Sentence: 3020,ফুরিতায়,O
,শারি,B-OBJ
,পিন্দিয়া,O
,মর,O
,লগে,O
,দেখা,O
,করাত,O
,আইছিল,O
Sentence: 3021,লাল,B-COL
,রংগর,I-COL
,শারি,B-OBJ
Sentence: 3022,মর,O
,লগে,O
,দেখা,O
,করাত,O
,আইছিল,O
Sentence: 3023,দেখা,O
,করাত,O
,আইছিল,O
Sentence: 3024,ফুরিতায়,O
,দেখা,O
,করাত,O
,আইছিল,O
Sentence: 3025,ফুরিতায়,O
,মর,O
,লগে,O
,দেখা,O
,করাত,O
,আইছিল,O
Sentence: 3026,শারি,B-OBJ
,পিন্দিয়া,O
,মর,O
,লগে,O
,দেখা,O
,করাত,O
,আইছিল,O
Sentence: 3027,মর,O
,লগে,O
,দেখা,O
Sentence: 3028,লাল,B-COL
,রংগর,I-COL
,শারি,B-OBJ
,পিন্দিয়া,O
,মর,O
,লগে,O
,দেখা,O
Sentence: 3029,আম্মায়,O
,হেদিন,O
,থিক,O
,কথাউ,O
,কইছলা,O
Sentence: 3030,আম্মায়,B-REL
,থিক,O
,কথাউ,O
,কইছলা,O
Sentence: 3031,থিক,O
,কথাউ,O
,কইছলা,O
Sentence: 3032,আমি,O
,ওখানো,O
,যাইমু,O
Sentence: 3033,ওবায়,O
,যাইতাম,O
,না,O
Sentence: 3034,ওবায়,O
,যাইমু,O
Sentence: 3035,আমরা,O
,হারি,O
,গেছি,O
Sentence: 3036,হারি,O
,গেছি,O
Sentence: 3037,আমরা,O
,হারি,O
,গেছিলাম,O
Sentence: 3038,হারি,O
,গেছিলাম,O
Sentence: 3039,আমরা,O
,গেছিলাম,O
Sentence: 3040,আম,B-FOOD
,ওগু,O
,কে,O
,খাইছিল,O
Sentence: 3041,কে,O
,খাইছিল,O
Sentence: 3042,আম,B-FOOD
,খাইছিল,O
Sentence: 3043,আমি,O
,আছি,O
Sentence: 3044,আমারে,O
,বিশ্বাস,O
,করো,O
Sentence: 3045,বিশ্বাস,O
,করো,O
Sentence: 3046,শুক্রবার,O
,আমরা,O
,গেছিলাম,O
Sentence: 3047,শুক্রবার,O
,আম্মায়,O
,হেদিন,O
,থিক,O
,কথাউ,O
,কইছলা,O
Sentence: 3048,আময়ার,O
,গাড়ি,B-OBJ
,ওগু,O
,গতকাইল,O
,চুরি,O
,অই,O
,গেছে,O
Sentence: 3049,আমার,O
,বাসাত,O
,গতকাইল,O
,চুরি,O
,অই,O
,গেছে,O
Sentence: 3050,বাসাত,O
,গতকাইল,O
,চুরি,O
,অই,O
,গেছে,O
Sentence: 3051,গতকাইল,O
,চুরি,O
,অই,O
,গেছে,O
Sentence: 3052,আমার,O
,গাড়ি,B-OBJ
,ওগুর,O
,রঙ,B-COL
,অইল,O
,লাল,B-COL
Sentence: 3053,গাড়ি,B-OBJ
,ওগুর,O
,রঙ,B-COL
,অইল,O
,লাল,B-COL
Sentence: 3054,সহজ,O
,ভাষায়,O
,মাতা,O
,উচিৎ,O
Sentence: 3055,আমি,O
,আফনার,O
,লগে,O
,আছি,O
Sentence: 3056,আফনার,O
,লগে,O
,আছি,O
Sentence: 3057,লগে,O
,আছি,O
Sentence: 3058,আমার,O
,আব্বা,O
,বিদেশ,B-LOC
,থাকোইন,O
Sentence: 3059,আব্বা,O
,বিদেশ,B-LOC
,থাকোইন,O
Sentence: 3060,বিদেশ,B-LOC
,থাকোইন,O
Sentence: 3061,আমার,O
,বর,B-REL
,বইনে,I-REL
,আমারে,O
,খুব,O
,ভালা,O
,ফায়,O
Sentence: 3062,বর,B-REL
,বইনে,I-REL
,আমারে,O
,খুব,O
,ভালা,O
,ফায়,O
Sentence: 3063,বইনে,B-REL
,আমারে,O
,খুব,O
,ভালা,O
,ফায়,O
Sentence: 3064,আমারে,O
,খুব,O
,ভালা,O
,ফায়,O
Sentence: 3065,আমার,O
,বইনে,B-REL
,আমারে,O
,খুব,O
,ভালা,O
,ফায়,O
Sentence: 3066,আমার,O
,বড়,B-REL
,বইনরে,I-REL
,আমি,O
,খুব,O
,ভালা,O
,ফাই,O
Sentence: 3067,বড়,B-REL
,বইনরে,I-REL
,আমি,O
,খুব,O
,ভালা,O
,ফাই,O
Sentence: 3068,বইনরে,B-REL
,আমি,O
,খুব,O
,ভালা,O
,ফাই,O
Sentence: 3069,আফনার,O
,বড়,B-REL
,বইনের,I-REL
,কিতা,O
,বিয়া,O
,অই,O
,গেছে,O
,নি,O
Sentence: 3070,বড়,B-REL
,বইনের,I-REL
,কিতা,O
,বিয়া,O
,অই,O
,গেছে,O
,নি,O
Sentence: 3071,বইনের,B-REL
,কিতা,O
,বিয়া,O
,অই,O
,গেছে,O
,নি,O
Sentence: 3072,কিতা,O
,বিয়া,O
,অই,O
,গেছে,O
,নি,O
Sentence: 3073,আফনার,O
,বইনের,B-REL
,কিতা,O
,বিয়া,O
,অই,O
,গেছে,O
,নি,O
Sentence: 3074,আফনার,O
,কিতা,O
,বিয়া,O
,অই,O
,গেছে,O
,নি,O
Sentence: 3075,তোর,O
,বড়,B-REL
,ভাইওর,I-REL
,নাম,O
,কিতা,O
Sentence: 3076,বড়,B-REL
,ভাইওর,I-REL
,নাম,O
,কিতা,O
Sentence: 3077,ভাইওর,B-REL
,নাম,O
,কিতা,O
Sentence: 3078,বিদেশ,B-LOC
,ঘুরাত,O
,যাওয়া,O
,আমার,O
,স্বপ্ন,O
Sentence: 3079,ঘুরাত,O
,যাওয়া,O
,আমার,O
,স্বপ্ন,O
Sentence: 3080,আমার,O
,স্বপ্ন,O
Sentence: 3081,আমি,O
,কোনো,O
,সময়ও,O
,তোমারে,O
,ভুলতাম,O
,না,O
Sentence: 3082,কোনো,O
,সময়ও,O
,তোমারে,O
,ভুলতাম,O
,না,O
Sentence: 3083,তোমারে,O
,ভুলতাম,O
,না,O
Sentence: 3084,ভুলতাম,O
,না,O
Sentence: 3085,তুমাইতাইম,O
,অইলায়,O
,আমার,O
,জীবনের,O
,আলো,O
Sentence: 3086,অইলায়,O
,আমার,O
,জীবনের,O
,আলো,O
Sentence: 3087,জীবনের,O
,আলো,O
Sentence: 3088,আমারে,O
,অনো,O
,লইয়া,O
,চলো,O
Sentence: 3089,অনো,O
,লইয়া,O
,চলো,O
Sentence: 3090,বাক্কা,O
,দিন,O
,আগে,O
,এক,O
,গ্রামো,O
,এক,O
,টুপিয়ালা,B-ROLE
,আছিল,O
Sentence: 3091,এক,O
,গ্রামো,O
,এক,O
,টুপিয়ালা,B-ROLE
,আছিল,O
Sentence: 3092,এক,O
,টুপিয়ালা,B-ROLE
,আছিল,O
Sentence: 3093,টুপিয়ালা,B-ROLE
,আছিল,O
Sentence: 3094,হে,O
,সময়,O
,কান্দা,O
,দিয়া,O
,একগু,O
,শিয়াল,B-ANI
,যাইতো,O
,আছিলো,O
Sentence: 3095,তুমাকে,O
,দেখিয়া,O
Sentence: 3096,ভেমতালা,O
,লাগিয়া,O
,উবাই,O
,রইছিলাম,O
Sentence: 3097,উবাই,O
,রইছিলাম,O
Sentence: 3098,আব্বায়,B-REL
,মোর,O
,লাগি,O
,লাল,B-COL
,জামা,B-OBJ
,কিনিয়া,O
,আনছইন,O
Sentence: 3099,মোর,O
,লাগি,O
,লাল,B-COL
,জামা,B-OBJ
,কিনিয়া,O
,আনছইন,O
Sentence: 3100,লাল,B-COL
,জামা,B-OBJ
,কিনিয়া,O
,আনছইন,O
Sentence: 3101,জামা,B-OBJ
,কিনিয়া,O
,আনছইন,O
Sentence: 3102,কিনিয়া,O
,আনছইন,O
Sentence: 3103,আব্বায়,B-REL
,লাল,B-COL
,জামা,B-OBJ
,কিনিয়া,O
,আনছইন,O
Sentence: 3104,আব্বায়,B-REL
,জামা,B-OBJ
,কিনিয়া,O
,আনছইন,O
Sentence: 3105,আব্বায়,B-REL
,কিনিয়া,O
,আনছইন,O
Sentence: 3106,আব্বায়,B-REL
,মোর,O
,লাগি,O
,সবুজ,B-COL
,জামা,B-OBJ
,কিনিয়া,O
,আনছইন,O
Sentence: 3107,আব্বায়,B-REL
,মোর,O
,লাগি,O
,কালো,B-COL
,জামা,B-OBJ
,কিনিয়া,O
,আনছইন,O
Sentence: 3108,আব্বায়,B-REL
,মোর,O
,লাগি,O
,সাদা,B-COL
,জামা,B-OBJ
,কিনিয়া,O
,আনছইন,O
Sentence: 3109,আব্বায়,B-REL
,মোর,O
,লাগি,O
,নীল,B-COL
,জামা,B-OBJ
,কিনিয়া,O
,আনছইন,O
Sentence: 3110,চুলগুন,O
,যে,O
,লম্বা,O
Sentence: 3111,যে,O
,লম্বা,O
Sentence: 3112,তারে,O
,কাজল,B-OBJ
,দিলে,O
,বাক্কা,O
,ভালা,O
,লাগে,O
Sentence: 3113,কাজল,B-OBJ
,দিলে,O
,বাক্কা,O
,ভালা,O
,লাগে,O
Sentence: 3114,বাক্কা,O
,ভালা,O
,লাগে,O
Sentence: 3115,তুমি,O
,অনো,O
,থাকলে,O
,আমি,O
,খুশি,O
Sentence: 3116,অনো,O
,থাকলে,O
,আমি,O
,খুশি,O
Sentence: 3117,থাকলে,O
,আমি,O
,খুশি,O
Sentence: 3118,আমি,O
,খুশি,O
Sentence: 3119,আময়ার,O
,লাল,B-COL
,রঙ,I-COL
,ওর,O
,গাড়ি,B-OBJ
,ওগু,O
,গতকাইল,O
,চুরি,O
,অই,O
,গেছে,O
Sentence: 3120,লাল,B-COL
,রঙ,I-COL
,ওর,O
,গাড়ি,B-OBJ
,ওগু,O
,গতকাইল,O
,চুরি,O
,অই,O
,গেছে,O
Sentence: 3121,গাড়ি,B-OBJ
,ওগু,O
,গতকাইল,O
,চুরি,O
,অই,O
,গেছে,O
Sentence: 3122,গতকাইল,O
,চুরি,O
,অই,O
,গেছে,O
Sentence: 3123,চুরি,O
,অই,O
,গেছে,O
Sentence: 3124,শুক্রবার,O
,আমরা,O
,হারি,O
,গেছি,O
Sentence: 3125,হে,O
,আমারে,O
,অফমান,O
,করে,O
Sentence: 3126,আমারে,O
,অফমান,O
,করে,O
Sentence: 3127,অফমান,O
,করে,O
Sentence: 3128,হে,O
,অফমান,O
,করে,O
Sentence: 3129,তুমি,O
,আমারে,O
,চিনো,O
,নি,O
Sentence: 3130,শুক্রবার,O
,আম্মায়,B-REL
,থিক,O
,কথাউ,O
,কইছলা,O
Sentence: 3131,শুক্রবার,O
,আমি,O
,ওখানো,O
,যাইমু,O
Sentence: 3132,শুক্রবার,O
,ওবায়,O
,যাইতাম,O
,না,O
Sentence: 3133,শুক্রবার,O
,ওবায়,O
,যাইমু,O
Sentence: 3134,তুমি,O
,আমারে,O
,চিনো,O
,নি,O
Sentence: 3135,আমারে,O
,চিনো,O
,নি,O
Sentence: 3136,মুই,O
,আইজ,O
,বিয়ানে,O
,ফুটবল,B-OBJ
,খেলাইছি,O
Sentence: 3137,আইজ,O
,বিয়ানে,O
,ফুটবল,B-OBJ
,খেলাইছি,O
Sentence: 3138,বিয়ানে,O
,ফুটবল,B-OBJ
,খেলাইছি,O
Sentence: 3139,মুই,O
,বিয়ানে,O
,ফুটবল,B-OBJ
,খেলাইছি,O
Sentence: 3140,মুই,O
,ফুটবল,B-OBJ
,খেলাইছি,O
Sentence: 3141,মুই,O
,তুমার,O
,মনের,O
,কথা,O
,বুঝি,O
,না,O
Sentence: 3142,তুমার,O
,মনের,O
,কথা,O
,বুঝি,O
,না,O
Sentence: 3143,মনের,O
,কথা,O
,বুঝি,O
,না,O
Sentence: 3144,মুই,O
,মনের,O
,কথা,O
,বুঝি,O
,না,O
Sentence: 3145,মুই,O
,কথা,O
,বুঝি,O
,না,O
Sentence: 3146,মুই,O
,বুঝি,O
,না,O
Sentence: 3147,তুমার,O
,লাগি,O
,আমার,O
,খুব,O
,কষ্ট,O
,অয়,O
Sentence: 3148,আমার,O
,খুব,O
,কষ্ট,O
,অয়,O
Sentence: 3149,আমরার,O
,স্বপ্ন,O
,বহুত,O
,বড়,O
Sentence: 3150,মুই,O
,এখটা,O
,ফুয়া,O
Sentence: 3151,মুই,O
,এখটা,O
,ফুরি,O
Sentence: 3152,আফনার,O
,লগে,O
,ফরিচিতো,O
,অইয়া,O
,ভালা,O
,লাগলো,O
Sentence: 3153,ফরিচিতো,O
,অইয়া,O
,ভালা,O
