Sentence #,chittagong_word,bio_tag
Sentence: 3034,ইক্কে,O
,যাইয়ুম,O
Sentence: 3035,আই,O
,আরি,O
,গিয়ি,O
Sentence: 3036,আরি,O
,গিয়ি,O
Sentence: 3037,আরা,O
,হারি,O
,গিয়ি,O
Sentence: 3038,হারি,O
,গিয়ি,O
Sentence: 3039,আরা,O
,গিয়ি,O
Sentence: 3040,আম,B-FOOD
,ইবা,O
,হন,O
,হাইয়ে,O
Sentence: 3041,ইবা,O
,হন,O
,হাইয়ে,O
Sentence: 3042,আম,B-FOOD
,হাইয়ে,O
Sentence: 3043,আই,O
,আছি,O
Sentence: 3044,আরে,O
,বিশ্বাস,O
,গোরো,O
Sentence: 3045,বিশ্বাস,O
,গোরো,O
Sentence: 3046,শুক্রবার,O
,আরা,O
,গিয়ি,O
Sentence: 3047,শুক্রবার,O
,মা,O
,ওইদিন,O
,ঠিক,O
,হতাই,O
,হইলো,O
Sentence: 3048,আর,O
,গাড়িয়ান,B-OBJ
,গতো,O
,হালিয়া,O
,চুরি,O
,ওইয়ে,O
Sentence: 3049,আর,O
,ঘরত,O
,গতো,O
,হালিয়া,O
,রাইত,O
,ওত,O
,চুরি,O
,ওইয়ে,O
Sentence: 3050,ঘরত,O
,গতো,O
,হালিয়া,O
,রাইত,O
,ওত,O
,চুরি,O
,ওইয়ে,O
Sentence: 3051,গতো,O
,হালিয়া,O
,রাইত,O
,ওত,O
,চুরি,O
,ওইয়ে,O
Sentence: 3052,আর,O
,গাড়ির,B-OBJ
,রঙ,B-COL
,লাল,I-COL
Sentence: 3053,গাড়ির,B-OBJ
,রঙ,B-COL
,লাল,I-COL
Sentence: 3054,সহজ,O
,ভাষাত,O
,হতা,O
,হউয়া,O
,উচিৎ,O
Sentence: 3055,আই,O
,অনর,O
,ফয়ারে,O
,আছি,O
Sentence: 3056,অনর,O
,ফয়ারে,O
,আছি,O
Sentence: 3057,ফয়ারে,O
,আছি,O
Sentence: 3058,আর,O
,আব্বু,O
,বিদেশ,B-LOC
,তাকে,O
Sentence: 3059,আব্বু,O
,বিদেশ,B-LOC
,তাকে,O
Sentence: 3060,বিদেশ,B-LOC
,তাকে,O
Sentence: 3061,আর,O
,বড়,B-REL
,বইন,I-REL
,আরে,O
,বহুত,O
,ভালোবাসে,O
Sentence: 3062,বড়,B-REL
,বইন,I-REL
,আরে,O
,বহুত,O
,ভালোবাসে,O
Sentence: 3063,বইন,B-REL
,আরে,O
,বহুত,O
,ভালোবাসে,O
Sentence: 3064,আরে,O
,বহুত,O
,ভালোবাসে,O
Sentence: 3065,আর,O
,বইন,B-REL
,আরে,O
,বহুত,O
,ভালোবাসে,O
Sentence: 3066,আর,O
,বড়,B-REL
,বইঙ্কে,I-REL
,আই,O
,বহুত,O
,ভালোবাসি,O
Sentence: 3067,বড়,B-REL
,বইঙ্কে,I-REL
,আই,O
,বহুত,O
,ভালোবাসি,O
Sentence: 3068,বইঙ্কে,B-REL
,আই,O
,বহুত,O
,ভালোবাসি,O
Sentence: 3069,অনর,O
,বড়,B-REL
,বইনের,I-REL
,কি,O
,বিয়া,O
,ওই,O
,গেইয়ু,O
,নি,O
Sentence: 3070,বড়,B-REL
,বইনের,I-REL
,কি,O
,বিয়া,O
,ওই,O
,গেইয়ু,O
,নি,O
Sentence: 3071,বইনের,B-REL
,কি,O
,বিয়া,O
,ওই,O
,গেইয়ু,O
,নি,O
Sentence: 3072,কি,O
,বিয়া,O
,ওই,O
,গেইয়ু,O
,নি,O
Sentence: 3073,অনর,O
,বইনের,B-REL
,কি,O
,বিয়া,O
,ওই,O
,গেইয়ু,O
,নি,O
Sentence: 3074,অনর,O
,কি,O
,বিয়া,O
,ওই,O
,গেইয়ু,O
,নি,O
Sentence: 3075,তোর,O
,বড়,B-REL
,বাইয়ের,I-REL
,নাম,O
,কি,O
Sentence: 3076,বড়,B-REL
,বাইয়ের,I-REL
,নাম,O
,কি,O
Sentence: 3077,বাইয়ের,B-REL
,নাম,O
,কি,O
Sentence: 3078,বিদেশত,B-LOC
,ঘুইরতো,O
,যাওয়া,O
,আর,O
,স্বপ্ন,O
Sentence: 3079,ঘুইরতো,O
,যাওয়া,O
,আর,O
,স্বপ্ন,O
Sentence: 3080,আর,O
,স্বপ্ন,O
Sentence: 3081,আই,O
,হন,O
,ওত্তে,O
,তোয়ারে,O
,ন,O
,ভুইল্লম,O
Sentence: 3082,হন,O
,ওত্তে,O
,তোয়ারে,O
,ন,O
,ভুইল্লম,O
Sentence: 3083,তোয়ারে,O
,ন,O
,ভুইল্লম,O
Sentence: 3084,ন,O
,ভুইল্লম,O
Sentence: 3085,তুই,O
,আর,O
,জীবনের,O
,আলো,O
Sentence: 3086,আর,O
,জীবনের,O
,আলো,O
Sentence: 3087,জীবনের,O
,আলো,O
Sentence: 3088,আরে,O
,এদে,O
,লই,O
,জ,O
Sentence: 3089,এদে,O
,লই,O
,জ,O
Sentence: 3090,বউদ্দিন,O
,আগে,O
,এক,O
,গেরামত,O
,এক,O
,টুফিওয়ালা,B-ROLE
,আছিলো,O
Sentence: 3091,এক,O
,গেরামত,O
,এক,O
,টুফিওয়ালা,B-ROLE
,আছিলো,O
Sentence: 3092,এক,O
,টুফিওয়ালা,B-ROLE
,আছিলো,O
Sentence: 3093,টুফিওয়ালা,B-ROLE
,আছিলো,O
Sentence: 3094,এত্তে,O
,দাহদ্দি,O
,ওগগা,O
,ইয়াল,O
,যার,O
Sentence: 3095,তুয়ারে,O
,দেহি,O
Sentence: 3096,দোর,O
,ওই,O
,তিয়ায়,O
,আছিলাম,O
Sentence: 3097,তিয়ায়,O
,আছিলাম,O
Sentence: 3098,আব্বু,B-REL
,আর,O
,লাই,O
,লাল,B-COL
,জামা,B-OBJ
,কিনি,O
,আইন্ন্যে,O
Sentence: 3099,আর,O
,লাই,O
,লাল,B-COL
,জামা,B-OBJ
,কিনি,O
,আইন্ন্যে,O
Sentence: 3100,লাল,B-COL
,জামা,B-OBJ
,কিনি,O
,আইন্ন্যে,O
Sentence: 3101,জামা,B-OBJ
,কিনি,O
,আইন্ন্যে,O
Sentence: 3102,কিনি,O
,আইন্ন্যে,O
Sentence: 3103,আব্বু,B-REL
,লাল,B-COL
,জামা,B-OBJ
,কিনি,O
,আইন্ন্যে,O
Sentence: 3104,আব্বু,B-REL
,জামা,B-OBJ
,কিনি,O
,আইন্ন্যে,O
Sentence: 3105,আব্বু,B-REL
,কিনি,O
,আইন্ন্যে,O
Sentence: 3106,আব্বু,B-REL
,আর,O
,লাই,O
,সবুজ,B-COL
,জামা,B-OBJ
,কিনি,O
,আইন্ন্যে,O
Sentence: 3107,আব্বু,B-REL
,আর,O
,লাই,O
,কালো,B-COL
,জামা,B-OBJ
,কিনি,O
,আইন্ন্যে,O
Sentence: 3108,আব্বু,B-REL
,আর,O
,লাই,O
,সাদা,B-COL
,জামা,B-OBJ
,কিনি,O
,আইন্ন্যে,O
Sentence: 3109,আব্বু,B-REL
,আর,O
,লাই,O
,নীল,B-COL
,জামা,B-OBJ
,কিনি,O
,আইন্ন্যে,O
Sentence: 3110,চুললিন,O
,বহুত,O
,লম্বা,O
Sentence: 3111,বহুত,O
,লম্বা,O
Sentence: 3112,ইবারে,O
,হাজল,B-OBJ
,দিলে,O
,বহুত,O
,ভালা,O
,লাগে,O
Sentence: 3113,হাজল,B-OBJ
,দিলে,O
,বহুত,O
,ভালা,O
,লাগে,O
Sentence: 3114,বহুত,O
,ভালা,O
,লাগে,O
Sentence: 3115,তুই,O
,এদে,O
,থাকিলে,O
,আই,O
,খুশি,O
Sentence: 3116,এদে,O
,থাকিলে,O
,আই,O
,খুশি,O
Sentence: 3117,থাকিলে,O
,আই,O
,খুশি,O
Sentence: 3118,আই,O
,খুশি,O
Sentence: 3119,আর,O
,লাল,B-COL
,রঙ,I-COL
,ওর,O
,গাড়িয়ান,B-OBJ
,গতো,O
,হালিয়া,O
,চুরি,O
,ওইয়ে,O
Sentence: 3120,লাল,B-COL
,রঙ,I-COL
,ওর,O
,গাড়িয়ান,B-OBJ
,গতো,O
,হালিয়া,O
,চুরি,O
,ওইয়ে,O
Sentence: 3121,গাড়িয়ান,B-OBJ
,গতো,O
,হালিয়া,O
,চুরি,O
,ওইয়ে,O
Sentence: 3122,গতো,O
,হালিয়া,O
,চুরি,O
,ওইয়ে,O
Sentence: 3123,চুরি,O
,ওইয়ে,O
Sentence: 3124,শুক্রবার,O
,আই,O
,আরি,O
,গিয়ি,O
Sentence: 3125,ইতে,O
,আরে,O
,অফমান,O
,গরিয়ে,O
Sentence: 3126,আরে,O
,অফমান,O
,গরিয়ে,O
Sentence: 3127,অফমান,O
,গরিয়ে,O
Sentence: 3128,ইতে,O
,অফমান,O
,গরিয়ে,O
Sentence: 3129,তুই,O
,কি,O
,আরে,O
,চিনো,O
,নি,O
Sentence: 3130,শুক্রবার,O
,মা,B-REL
,ঠিক,O
,হতাই,O
,হইলো,O
Sentence: 3131,শুক্রবার,O
,আমি,O
,এন্ডে,O
,যাইয়ুম,O
Sentence: 3132,শুক্রবার,O
,ইক্কে,O
,নযাইয়ুম,O
Sentence: 3133,শুক্রবার,O
,ইক্কে,O
,যাইয়ুম,O
Sentence: 3134,তুই,O
,আরে,O
,চিনো,O
,নি,O
Sentence: 3135,আরে,O
,চিনো,O
,নি,O
Sentence: 3136,আই,O
,আজিয়া,O
,বিয়াইন্না,O
,ফুটবল,B-OBJ
,খেলা,O
,আইহি,O
Sentence: 3137,আজিয়া,O
,বিয়াইন্না,O
,ফুটবল,B-OBJ
,খেলা,O
,আইহি,O
Sentence: 3138,বিয়াইন্না,O
,ফুটবল,B-OBJ
,খেলা,O
,আইহি,O
Sentence: 3139,আই,O
,বিয়াইন্না,O
,ফুটবল,B-OBJ
,খেলা,O
,আইহি,O
Sentence: 3140,আই,O
,ফুটবল,B-OBJ
,খেলা,O
,আইহি,O
Sentence: 3141,আই,O
,তুয়ার,O
,মনের,O
,হতা,O
,ন,O
,বুঝি,O
Sentence: 3142,তুয়ার,O
,মনের,O
,হতা,O
,ন,O
,বুঝি,O
Sentence: 3143,মনের,O
,হতা,O
,ন,O
,বুঝি,O
Sentence: 3144,আই,O
,মনের,O
,হতা,O
,ন,O
,বুঝি,O
Sentence: 3145,আই,O
,হতা,O
,ন,O
,বুঝি,O
Sentence: 3146,আই,O
,ন,O
,বুঝি,O
Sentence: 3147,তুয়ার,O
,লাই,O
,আর,O
,খুব,O
,কষ্ট,O
,অয়,O
Sentence: 3148,আর,O
,খুব,O
,কষ্ট,O
,অয়,O
Sentence: 3149,আরার,O
,স্বপ্ন,O
,বহুত,O
,দূর,O
Sentence: 3150,আই,O
,ওগগা,O
,ফুয়া,O
Sentence: 3151,আই,O
,ওগগা,O
,মাইফুয়া,O
Sentence: 3152,অনর,O
,লাই,O
,ফরিচয়,O
,ওই,O
,বহুত,O
,বালা,O
,লাইগগে,O
Sentence: 3153,ফরিচয়,O
,ওই,O
,বহুত,O
,বালা,O
,লাইগগে,O
Sentence: 3154,বালা,O
,লাইগগে,O
Sentence: 3155,বহুত,O
,দিন,O
,ফর,O
,অন,O
,রে,O
,দেহি,O
Sentence: 3156,বহুত,O
,দিন,O
,ফর,O
Sentence: 3157,অন,O
,রে,O
,দেহি,O
Sentence: 3158,ফাস্টে,O
,অনত,O
,তুন,O
,এক্কান,O
,দোয়ান,O
,ওত,O
,যা,O
,ফরিবো,O
Sentence: 3159,অনত,O
,তুন,O
,এক্কান,O
,দোয়ান,O
,ওত,O
,যা,O
,ফরিবো,O
Sentence: 3160,এক্কান,O
,দোয়ান,O
,ওত,O
,যা,O
,ফরিবো,O
Sentence: 3161,দোয়ান,O
,ওত,O
,যা,O
,ফরিবো,O
Sentence: 3162,ওত,O
,যা,O
,ফরিবো,O
Sentence: 3163,ফাস্টে,O
,এক্কান,O
,দোয়ান,O
,ওত,O
,যা,O
,ফরিবো,O
Sentence: 3164,ফাস্টে,O
,দোয়ান,O
,ওত,O
,যা,O
,ফরিবো,O
Sentence: 3165,বহুত,O
,দিন,O
,ফর,O
,তুয়ারে,O
,দেহিলাম,O
Sentence: 3166,বহুত,O
,দিন,O
,ফর,O
Sentence: 3167,তুয়ারে,O
,দেহিলাম,O
Sentence: 3168,তুয়ারে,O
,দেহি,O
,দোর,O
,ওই,O
,তিয়ায়,O
,আছিলাম,O
Sentence: 3169,তুয়ারে,O
,দেহি,O
Sentence: 3170,দোর,O
,ওই,O
,তিয়ায়,O
,আছিলাম,O
Sentence: 3171,তিয়ায়,O
,আছিলাম,O
Sentence: 3172,আব্বু,B-REL
,আর,O
,লাই,O
,লাল,B-COL
,জামা,B-OBJ
,কিনি,O
,আইন্ন্যে,O
Sentence: 3173,আর,O
,লাই,O
,লাল,B-COL
,জামা,B-OBJ
,কিনি,O
,আইন্ন্যে,O
Sentence: 3174,লাল,B-COL
,জামা,B-OBJ
,কিনি,O
,আইন্ন্যে,O
Sentence: 3175,জামা,B-OBJ
,কিনি,O
,আইন্ন্যে,O
Sentence: 3176,কিনি,O
,আইন্ন্যে,O
Sentence: 3177,আব্বু,B-REL
,লাল,B-COL
,জামা,B-OBJ
,কিনি,O
,আইন্ন্যে,O
Sentence: 3178,আব্বু,B-REL
,জামা,B-OBJ
,কিনি,O
,আইন্ন্যে,O
Sentence: 3179,আব্বু,B-REL
,কিনি,O
,আইন্ন্যে,O
Sentence: 3180,আব্বু,B-REL
,আর,O
,লাই,O
,সবুজ,B-COL
,জামা,B-OBJ
,কিনি,O
,আইন্ন্যে,O
Sentence: 3181,আব্বু,B-REL
,আর,O
,লাই,O
,কালো,B-COL
,জামা,B-OBJ
,কিনি,O
,আইন্ন্যে,O
Sentence: 3182,আব্বু,B-REL
,আর,O
,লাই,O
,সাদা,B-COL
,জামা,B-OBJ
,কিনি,O
,আইন্ন্যে,O
Sentence: 3183,আব্বু,B-REL
,আর,O
,লাই,O
,নীল,B-COL
,জামা,B-OBJ
,কিনি,O
,আইন্ন্যে,O
Sentence: 3184,আব্বু,B-REL
,আর,O
,লাই,O
,বেগুনি,B-COL
,জামা,B-OBJ
,কিনি,O
,আইন্ন্যে,O
Sentence: 3185,আব্বু,B-REL
,আর,O
,লাই,O
,গোলাপি,B-COL
,জামা,B-OBJ
,কিনি,O
,আইন্ন্যে,O
Sentence: 3186,আব্বু,B-REL
,আর,O
,লাই,O
,আকাশী,B-COL
,জামা,B-OBJ
,কিনি,O
,আইন্ন্যে,O
Sentence: 3187,আব্বু,B-REL
,আর,O
,লাই,O
,মেরুন,B-COL
,জামা,B-OBJ
,কিনি,O
,আইন্ন্যে,O
Sentence: 3188,আব্বু,B-REL
,আর,O
,লাই,O
,কমলা,B-COL
,জামা,B-OBJ
,কিনি,O
,আইন্ন্যে,O
Sentence: 3189,আব্বু,B-REL
,আর,O
,লাই,O
,খয়েরি,B-COL
,জামা,B-OBJ
,কিনি,O
,আইন্ন্যে,O
Sentence: 3190,আর,O
,বন্ধু,B-REL
,আরে,O
,এক্কান,O
,লাল,B-COL
,শাড়ি,B-OBJ
,কিনি,O
,দিয়িএ,O
Sentence: 3191,বন্ধু,B-REL
,আরে,O
,এক্কান,O
,লাল,B-COL
,শাড়ি,B-OBJ
,কিনি,O
,দিয়িএ,O
Sentence: 3192,আরে,O
,এক্কান,O
,লাল,B-COL
,শাড়ি,B-OBJ
,কিনি,O
,দিয়িএ,O
Sentence: 3193,লাল,B-COL
,শাড়ি,B-OBJ
,কিনি,O
,দিয়িএ,O
Sentence: 3194,শাড়ি,B-OBJ
,কিনি,O
,দিয়িএ,O
Sentence: 3195,কিনি,O
,দিয়িএ,O
Sentence: 3196,আর,O
,বন্ধু,B-REL
,আরে,O
,ওগগা,O
,লাল,B-COL
,গোলাপ,B-OBJ
,কিনি,O
,দিয়িএ,O
Sentence: 3197,বন্ধু,B-REL
,আরে,O
,ওগগা,O
,লাল,B-COL
,গোলাপ,B-OBJ
,কিনি,O
,দিয়িএ,O
Sentence: 3198,আরে,O
,ওগগা,O
,লাল,B-COL
,গোলাপ,B-OBJ
,কিনি,O
,দিয়িএ,O
Sentence: 3199,ওগগা,O
,লাল,B-COL
,গোলাপ,B-OBJ
,কিনি,O
,দিয়িএ,O
Sentence: 3200,লাল,B-COL
,গোলাপ,B-OBJ
,কিনি,O
,দিয়িএ,O
Sentence: 3201,গোলাপ,B-OBJ
,কিনি,O
,দিয়িএ,O
Sentence: 3202,আরা,O
,জীবনত,O
,ন,O
,বুইল্লাম,O
Sentence: 3203,জীবনত,O
,ন,O
,বুইল্লাম,O
Sentence: 3204,ন,O
,বুইল্লাম,O
Sentence: 3205,আরা,O
,ন,O
,বুইল্লাম,O
Sentence: 3206,আরা,O
,ন,O
,বুইল্লাম,O
Sentence: 3207,আরা,O
,ন,O
,বুইল্লাম,O
Sentence: 3208,এই,O
,গুড়া,O
,ফোয়া,O
,ওগগা,O
,বল,B-OBJ
,লই,O
,খেলা,O
,হার,O
Sentence: 3209,ফোয়া,O
,ওগগা,O
,বল,B-OBJ
,লই,O
,খেলা,O
,হার,O
Sentence: 3210,ওগগা,O
,বল,B-OBJ
,লই,O
,খেলা,O
,হার,O
Sentence: 3211,বল,B-OBJ
,লই,O
,খেলা,O
,হার,O
Sentence: 3212,এই,O
,গুড়া,O
,ফোয়া,O
,বল,B-OBJ
,লই,O
,খেলা,O
,হার,O
Sentence: 3213,গুড়া,O
,ফোয়া,O
,বল,B-OBJ
,লই,O
,খেলা,O
,হার,O
Sentence: 3214,মানুষইবা,O
,ফোনত,B-OBJ
,হতা,O
,হয়,O
Sentence: 3215,ফোনত,B-OBJ
,হতা,O
,হয়,O
Sentence: 3216,হতা,O
,হয়,O
Sentence: 3217,তুয়ার,O
,ফছন্দের,O
,বেশ,O
,কিছু,O
,বই,B-OBJ
,কিন্নি,O
Sentence: 3218,ফছন্দের,O
,বেশ,O
,কিছু,O
,বই,B-OBJ
,কিন্নি,O
Sentence: 3219,বেশ,O
,কিছু,O
,বই,B-OBJ
,কিন্নি,O
Sentence: 3220,কিছু,O
,বই,B-OBJ
,কিন্নি,O
Sentence: 3221,বই,B-OBJ
,কিন্নি,O
Sentence: 3222,তুয়ার,O
,ফছন্দের,O
,কিছু,O
,বই,B-OBJ
,কিন্নি,O
Sentence: 3223,তুয়ার,O
,ফছন্দের,O
,বই,B-OBJ
,কিন্নি,O
Sentence: 3224,অনে,O
,নিজর,O
,ফরিবার,O
,লই,O
,বয়্যুন,O
Sentence: 3225,নিজর,O
,ফরিবার,O
,লই,O
,বয়্যুন,O
Sentence: 3226,ফরিবার,O
,লই,O
,বয়্যুন,O
Sentence: 3227,লই,O
,বয়্যুন,O
Sentence: 3228,অনে,O
,ফরিবার,O
,লই,O
,বয়্যুন,O
Sentence: 3229,অনে,O
,লই,O
,বয়্যুন,O
Sentence: 3230,আরে,O
,এককানা,O
,সাহায্য,O
,গরিবান,O
Sentence: 3231,এককানা,O
,সাহায্য,O
,গরিবান,O
Sentence: 3232,সাহায্য,O
,গরিবান,O
Sentence: 3233,আরে,O
,সাহায্য,O
,গরিবান,O
Sentence: 3234,তুই,O
,আর,O
,লগে,O
,আর,O
,হতা,O
,ন,O
,হইবা,O
Sentence: 3235,আর,O
,লগে,O
,আর,O
,হতা,O
,ন,O
,হইবা,O
Sentence: 3236,আর,O
,হতা,O
,ন,O
,হইবা,O
Sentence: 3237,হতা,O
,ন,O
,হইবা,O
Sentence: 3238,তুই,O
,আর,O
,হতা,O
,ন,O
,হইবা,O
Sentence: 3239,তুই,O
,হতা,O
,ন,O
,হইবা,O
Sentence: 3240,তুই,O
,হতা,O
,ন,O
,হইবা,O
Sentence: 3241,তুই,O
,ন,O
,হইবা,O
Sentence: 3242,একখন,O
,কালার,B-COL
,ছবি,O
,তুলা,O
,ফরিবো,O
,আরার,O
,বেকগুনের,O
Sentence: 3243,কালার,B-COL
,ছবি,O
,তুলা,O
,ফরিবো,O
,আরার,O
,বেকগুনের,O
Sentence: 3244,একখন,O
,কালার,B-COL
,ছবি,O
,তুলা,O
,ফরিবো,O
Sentence: 3245,একখন,O
,কালার,B-COL
,ছবি,O
,তুলা,O
,ফরিবো,O
Sentence: 3246,ছবি,O
,তুলা,O
,ফরিবো,O
Sentence: 3247,তুলা,O
,ফরিবো,O
